Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Genius_IQ,Hot,Is_Description,Is_Verified,Length_Referent_Text,Meme_Verified,Number_Contributors,Number_Verified_Annotations,Page_Views,Pinned,Pyong_Count,Release_Date,Total_Votes,Class,Total_Votes_log
26,29,FALSE,unreviewed,1,FALSE,2660,?,FALSE,FALSE,FALSE,56,FALSE,142,0,600994,FALSE,128,8132,5,low,0.698970004
60,62,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,74,FALSE,199,1,2718643,FALSE,228,1793,2,low,0.301029996
39,47,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,71,FALSE,231,1,1028013,FALSE,143,7768,0,low,0
24,28,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,47,FALSE,32,0,50538,FALSE,57,7306,2,low,0.301029996
23,24,FALSE,accepted,1,FALSE,10964,?,FALSE,FALSE,FALSE,95,FALSE,398,0,4498975,FALSE,1263,1026,284,high,2.45331834
19,20,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,95,FALSE,50,0,93670,FALSE,33,7173,34,high,1.531478917
23,24,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,7,TRUE,382,0,3709414,FALSE,1885,1162,13,high,1.113943352
39,47,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,9,FALSE,231,1,1028013,FALSE,143,7768,0,low,0
22,41,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,165,FALSE,30,0,29649,FALSE,3,10877,1,low,0
34,35,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,37,FALSE,80,0,243325,FALSE,28,8020,3,low,0.477121255
12,13,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,27,FALSE,104,0,1361667,FALSE,66,751,58,high,1.763427994
11,16,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,154,FALSE,86,0,218921,FALSE,52,?,2,low,0.301029996
43,48,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,45,TRUE,90,0,284677,FALSE,40,1986,3,low,0.477121255
47,49,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,46,TRUE,181,0,884987,FALSE,117,1986,0,low,0
20,31,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,32,FALSE,65,0,167114,FALSE,92,7114,0,low,0
22,23,FALSE,accepted,0,TRUE,38,?,FALSE,FALSE,FALSE,20,FALSE,125,0,2423056,FALSE,1331,1177,20,high,1.301029996
22,24,TRUE,verified,39,TRUE,10964,?,FALSE,FALSE,FALSE,53,FALSE,258,1,7397166,TRUE,578,844,268,high,2.428134794
48,49,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,151,TRUE,97,0,143815,FALSE,41,954,4,low,0.602059991
39,40,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,109,FALSE,146,0,272088,FALSE,50,7173,15,high,1.176091259
22,26,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,56,FALSE,41,0,415789,FALSE,59,5701,10,low,1
36,49,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,104,FALSE,42,0,65899,FALSE,6,10141,3,low,0.477121255
46,49,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,22,TRUE,375,2,5236229,FALSE,872,2119,133,high,2.123851641
25,27,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,33,FALSE,153,0,2542718,FALSE,168,2217,1,low,0
29,30,FALSE,accepted,2,TRUE,2503,1124,FALSE,FALSE,TRUE,98,TRUE,110,0,505744,FALSE,68,4860,13,high,1.113943352
40,50,TRUE,verified,5,TRUE,17568,144243,FALSE,FALSE,TRUE,40,TRUE,411,7,1221363,TRUE,153,471,76,high,1.880813592
59,65,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,105,TRUE,375,3,1680661,FALSE,430,6389,7,low,0.84509804
42,49,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,19,TRUE,267,6,961072,FALSE,981,1364,10,low,1
18,32,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,90,FALSE,37,0,36710,FALSE,2,9854,2,low,0.301029996
17,24,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,116,FALSE,31,0,34150,FALSE,6,7509,0,low,0
59,62,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,49,TRUE,453,0,1377723,FALSE,100,401,14,high,1.146128036
37,38,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,136,FALSE,200,0,3050327,FALSE,2699,1346,15,high,1.176091259
21,26,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,32,FALSE,112,1,594125,FALSE,64,5353,4,low,0.602059991
18,19,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,31,FALSE,197,0,1720858,FALSE,123,826,64,high,1.806179974
17,18,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,36,FALSE,53,0,66937,FALSE,10,7173,4,low,0.602059991
12,13,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,127,TRUE,229,0,2590584,FALSE,402,156,37,high,1.568201724
53,54,FALSE,accepted,2,FALSE,8610,?,FALSE,FALSE,FALSE,89,FALSE,315,0,1536371,FALSE,192,853,40,high,1.602059991
8,16,FALSE,accepted,3,TRUE,598,?,FALSE,FALSE,FALSE,177,FALSE,27,0,182769,FALSE,80,7306,8,low,0.903089987
30,31,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,70,TRUE,125,0,579775,FALSE,56,947,6,low,0.77815125
7,8,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,33,FALSE,43,0,74911,FALSE,30,3594,3,low,0.477121255
32,42,TRUE,verified,4,TRUE,8610,?,FALSE,FALSE,FALSE,43,FALSE,515,9,5296468,TRUE,341,887,78,high,1.892094603
8,9,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,83,FALSE,84,0,1633034,FALSE,49,782,205,high,2.311753861
43,47,FALSE,accepted,0,TRUE,419,?,FALSE,FALSE,FALSE,42,FALSE,54,0,36616,FALSE,?,720,2,low,0.301029996
17,20,TRUE,verified,26,TRUE,17568,144243,FALSE,FALSE,TRUE,13,TRUE,152,1,1204637,TRUE,210,5733,838,high,2.923244019
118,122,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,68,TRUE,1380,3,12190302,FALSE,5604,1678,8,low,0.903089987
29,34,FALSE,accepted,0,TRUE,2660,?,FALSE,FALSE,FALSE,97,FALSE,100,0,244114,FALSE,29,7906,13,high,1.113943352
4,13,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,50,FALSE,21,0,28888,FALSE,55,7306,0,low,0
134,137,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,28,TRUE,714,2,4168155,FALSE,573,1742,12,high,1.079181246
48,50,FALSE,accepted,2,TRUE,17568,144243,FALSE,FALSE,TRUE,29,TRUE,235,0,962445,FALSE,310,2943,32,high,1.505149978
19,23,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,582,FALSE,47,0,78612,FALSE,9,7132,8,low,0.903089987
24,25,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,80,FALSE,175,0,1691176,FALSE,204,863,35,high,1.544068044
41,49,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,55,FALSE,63,0,57364,FALSE,6,7936,0,low,0
19,21,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,134,FALSE,28,0,154723,FALSE,78,6725,2,low,0.301029996
35,42,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,54,FALSE,48,0,37416,FALSE,56,7306,3,low,0.477121255
33,34,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,89,FALSE,66,0,55269,FALSE,10,7936,16,high,1.204119983
4,5,FALSE,accepted,2,FALSE,2660,?,FALSE,FALSE,FALSE,66,FALSE,28,0,238966,FALSE,40,6775,27,high,1.431363764
12,13,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,249,FALSE,104,0,1361667,FALSE,66,751,62,high,1.792391689
0,9,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,28,FALSE,4,0,?,FALSE,3,1308,2,low,0.301029996
33,34,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,26,FALSE,66,0,55269,FALSE,10,7936,13,high,1.113943352
5,18,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,82,FALSE,20,0,26872,FALSE,10,9854,4,low,0.602059991
45,46,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,128,FALSE,191,0,2798227,FALSE,1397,1207,86,high,1.934498451
16,19,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,150,FALSE,27,0,66018,FALSE,10,5353,4,low,0.602059991
65,67,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,21,FALSE,362,0,2968632,FALSE,314,2766,49,high,1.69019608
39,43,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,31,TRUE,455,3,4139198,FALSE,785,1664,13,high,1.113943352
21,33,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,254,FALSE,41,0,34642,FALSE,7,7369,0,low,0
39,42,FALSE,verified,0,TRUE,21495,34478,FALSE,FALSE,TRUE,25,TRUE,393,2,7086094,FALSE,669,2034,9,low,0.954242509
21,26,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,93,FALSE,27,0,24461,FALSE,1,9854,4,low,0.602059991
44,46,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,39,TRUE,76,0,158330,FALSE,11,1986,3,low,0.477121255
22,29,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,104,FALSE,88,0,292144,FALSE,62,8377,0,low,0
67,68,FALSE,accepted,1,TRUE,2503,1124,FALSE,FALSE,TRUE,50,TRUE,208,0,178665,FALSE,32,607,3,low,0.477121255
14,16,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,83,TRUE,74,0,265541,FALSE,33,4926,4,low,0.602059991
30,33,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,44,FALSE,51,0,70429,FALSE,18,8948,0,low,0
13,18,FALSE,accepted,2,FALSE,693,?,FALSE,FALSE,FALSE,51,FALSE,95,0,932378,FALSE,84,5367,61,high,1.785329835
21,22,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,56,FALSE,171,0,1491573,FALSE,99,826,26,high,1.414973348
26,28,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,51,FALSE,128,0,323029,FALSE,54,8132,2,low,0.301029996
17,19,FALSE,accepted,4,FALSE,2660,?,FALSE,FALSE,FALSE,79,FALSE,70,0,381218,FALSE,80,5309,7,low,0.84509804
55,56,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,8,TRUE,281,0,1478231,FALSE,259,5843,9,low,0.954242509
22,26,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,65,FALSE,41,0,415789,FALSE,59,5701,2,low,0.301029996
44,57,FALSE,unreviewed,0,TRUE,598,?,FALSE,FALSE,FALSE,23,FALSE,78,0,44223,FALSE,4,7467,0,low,0
18,19,FALSE,accepted,4,TRUE,8610,?,FALSE,FALSE,FALSE,145,FALSE,197,0,1720858,FALSE,123,826,180,high,2.255272505
134,137,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,65,TRUE,714,2,4168155,FALSE,573,1742,21,high,1.322219295
18,19,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,52,TRUE,827,0,9407569,FALSE,949,416,202,high,2.305351369
14,16,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,71,TRUE,74,0,265541,FALSE,33,4926,2,low,0.301029996
26,29,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,10,FALSE,62,1,155005,FALSE,25,6935,3,low,0.477121255
64,65,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,95,FALSE,79,0,210446,FALSE,18,11238,8,low,0.903089987
0,6,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,41,FALSE,3,0,?,FALSE,?,1115,0,low,0
14,22,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,43,FALSE,90,0,403463,FALSE,54,8132,0,low,0
12,13,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,165,TRUE,229,0,2590584,FALSE,402,156,104,high,2.017033339
18,19,FALSE,accepted,2,FALSE,10964,?,FALSE,FALSE,FALSE,92,FALSE,152,0,2401685,FALSE,59,751,68,high,1.832508913
4,13,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,32,FALSE,21,0,28888,FALSE,55,7306,0,low,0
18,19,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,38,FALSE,156,0,1385859,FALSE,89,826,29,high,1.462397998
22,29,FALSE,unreviewed,0,FALSE,2660,?,FALSE,FALSE,FALSE,81,FALSE,88,0,292144,FALSE,62,8377,1,low,0
55,56,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,71,FALSE,370,0,1318014,FALSE,525,1162,37,high,1.568201724
66,67,FALSE,accepted,1,FALSE,2503,1124,FALSE,FALSE,TRUE,50,TRUE,117,0,275989,FALSE,163,1434,6,low,0.77815125
17,18,FALSE,accepted,2,FALSE,693,?,FALSE,FALSE,FALSE,62,FALSE,53,0,66937,FALSE,10,7173,3,low,0.477121255
7,18,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,63,FALSE,25,0,30890,FALSE,4,9854,0,low,0
35,36,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,61,FALSE,68,0,82508,FALSE,18,7936,0,low,0
33,38,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,51,FALSE,106,0,380781,FALSE,29,10849,6,low,0.77815125
18,32,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,137,FALSE,37,0,36710,FALSE,2,9854,3,low,0.477121255
4,5,FALSE,accepted,2,TRUE,10964,?,FALSE,FALSE,FALSE,339,FALSE,198,0,3452374,FALSE,173,574,153,high,2.184691431
20,21,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,59,FALSE,154,0,2714212,FALSE,215,1948,22,high,1.342422681
40,50,FALSE,unreviewed,0,TRUE,17568,144243,FALSE,FALSE,TRUE,46,TRUE,411,7,1221363,FALSE,153,471,0,low,0
31,32,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,132,FALSE,121,0,751230,FALSE,95,6438,2,low,0.301029996
42,43,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,141,TRUE,218,0,1104987,FALSE,275,1060,62,high,1.792391689
12,13,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,90,FALSE,168,0,5132018,FALSE,475,1747,50,high,1.698970004
48,50,FALSE,accepted,3,TRUE,17568,144243,FALSE,FALSE,TRUE,40,TRUE,235,0,962445,FALSE,310,2943,7,low,0.84509804
25,26,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,61,FALSE,273,0,1657441,FALSE,82,751,52,high,1.716003344
17,18,FALSE,accepted,2,FALSE,2503,1124,FALSE,FALSE,TRUE,55,TRUE,59,0,211688,FALSE,13,1986,0,low,0
18,21,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,148,FALSE,35,0,38870,FALSE,60,7089,2,low,0.301029996
53,54,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,108,TRUE,315,0,1536371,FALSE,192,853,64,high,1.806179974
24,28,FALSE,accepted,1,FALSE,598,?,FALSE,FALSE,FALSE,38,FALSE,32,0,50538,FALSE,57,7306,2,low,0.301029996
31,58,TRUE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,72,FALSE,245,26,4690125,FALSE,1077,1192,0,low,0
11,14,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,32,FALSE,31,0,32188,FALSE,?,9854,9,low,0.954242509
29,30,FALSE,accepted,4,FALSE,21495,34478,FALSE,FALSE,TRUE,139,TRUE,356,0,4016170,FALSE,162,401,17,high,1.230448921
53,54,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,52,TRUE,315,0,1536371,FALSE,192,853,54,high,1.73239376
20,21,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,102,FALSE,154,0,2714212,FALSE,215,1948,7,low,0.84509804
18,22,FALSE,unreviewed,0,TRUE,17568,144243,FALSE,FALSE,TRUE,213,TRUE,172,0,828968,FALSE,227,2528,6,low,0.77815125
23,24,FALSE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,149,FALSE,398,0,4498975,FALSE,1263,1026,300,high,2.477121255
24,29,FALSE,accepted,1,TRUE,8610,?,FALSE,FALSE,FALSE,21,FALSE,195,4,2724546,FALSE,198,2477,8,low,0.903089987
73,76,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,60,TRUE,141,0,562484,FALSE,46,2466,10,low,1
10,16,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,55,FALSE,28,0,36933,FALSE,47,7089,1,low,0
9,10,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,322,FALSE,252,0,6148182,FALSE,583,1030,168,high,2.225309282
9,10,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,27,FALSE,252,0,6148182,FALSE,583,1030,102,high,2.008600172
50,52,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,23,TRUE,79,0,138877,FALSE,22,2595,2,low,0.301029996
56,59,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,7,FALSE,134,0,608156,FALSE,83,4001,16,high,1.204119983
37,38,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,89,FALSE,200,0,3050327,FALSE,2699,1346,7,low,0.84509804
26,37,FALSE,accepted,0,TRUE,598,?,FALSE,FALSE,FALSE,72,FALSE,34,0,80238,FALSE,12,?,4,low,0.602059991
44,45,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,137,TRUE,712,0,1479165,FALSE,270,423,98,high,1.991226076
47,49,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,40,TRUE,181,0,884987,FALSE,117,1986,6,low,0.77815125
27,32,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,84,FALSE,120,0,357887,FALSE,44,8048,8,low,0.903089987
21,24,FALSE,accepted,2,TRUE,8610,?,FALSE,FALSE,FALSE,36,FALSE,257,2,1441789,FALSE,313,2779,69,high,1.838849091
18,19,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,129,TRUE,827,0,9407569,FALSE,949,416,560,high,2.748188027
30,32,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,42,FALSE,70,0,233864,FALSE,72,6277,21,high,1.322219295
25,26,FALSE,accepted,2,FALSE,598,?,FALSE,FALSE,FALSE,10,FALSE,273,0,1657441,FALSE,82,751,61,high,1.785329835
47,51,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,182,FALSE,346,3,3910160,FALSE,380,2036,3,low,0.477121255
30,33,FALSE,accepted,0,TRUE,693,?,FALSE,FALSE,FALSE,16,FALSE,51,0,70429,FALSE,18,8948,6,low,0.77815125
5,20,FALSE,unreviewed,0,TRUE,38,?,FALSE,FALSE,FALSE,48,FALSE,6,0,?,FALSE,9,1115,0,low,0
24,25,FALSE,accepted,1,FALSE,8610,?,FALSE,FALSE,FALSE,184,FALSE,175,0,1691176,FALSE,204,863,74,high,1.86923172
48,51,TRUE,verified,42,TRUE,17568,144243,FALSE,FALSE,TRUE,174,TRUE,292,2,1384638,TRUE,302,6578,825,high,2.916453949
48,49,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,79,TRUE,97,0,143815,FALSE,41,954,4,low,0.602059991
7,8,FALSE,accepted,4,FALSE,10964,?,FALSE,FALSE,FALSE,281,FALSE,220,0,2378626,FALSE,165,428,315,high,2.498310554
54,58,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,13,FALSE,111,0,77481,FALSE,31,5353,7,low,0.84509804
33,34,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,44,TRUE,106,0,222423,FALSE,22,4870,6,low,0.77815125
52,54,FALSE,accepted,0,FALSE,17568,144243,FALSE,FALSE,TRUE,53,TRUE,297,0,1024521,FALSE,303,1657,22,high,1.342422681
40,50,FALSE,accepted,0,TRUE,17568,144243,FALSE,FALSE,TRUE,51,TRUE,411,7,1221363,FALSE,153,471,2,low,0.301029996
23,24,FALSE,accepted,1,TRUE,21495,34478,FALSE,FALSE,TRUE,26,TRUE,382,0,3709414,FALSE,1885,1162,147,high,2.167317335
24,25,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,50,FALSE,175,0,1691176,FALSE,204,863,41,high,1.612783857
47,51,FALSE,accepted,0,TRUE,10964,?,FALSE,FALSE,FALSE,16,FALSE,346,3,3910160,FALSE,380,2036,71,high,1.851258349
19,20,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,6,FALSE,50,0,93670,FALSE,33,7173,39,high,1.591064607
31,58,TRUE,accepted,0,FALSE,10964,?,FALSE,FALSE,FALSE,67,FALSE,245,26,4690125,FALSE,1077,1192,1,low,0
25,26,FALSE,accepted,0,FALSE,8610,?,FALSE,FALSE,FALSE,84,FALSE,239,0,1480434,FALSE,207,2914,67,high,1.826074803
20,25,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,51,FALSE,28,0,41912,FALSE,8,10877,3,low,0.477121255
18,21,FALSE,accepted,0,FALSE,598,?,FALSE,FALSE,FALSE,22,FALSE,35,0,38870,FALSE,60,7089,3,low,0.477121255
47,51,FALSE,accepted,0,TRUE,21495,34478,FALSE,FALSE,TRUE,16,TRUE,346,3,3910160,FALSE,380,2036,71,high,1.851258349
13,18,FALSE,unreviewed,1,FALSE,693,?,FALSE,FALSE,FALSE,106,FALSE,95,0,932378,FALSE,84,5367,4,low,0.602059991
41,49,FALSE,unreviewed,0,FALSE,693,?,FALSE,FALSE,FALSE,107,FALSE,63,0,57364,FALSE,6,7936,5,low,0.698970004
0,20,FALSE,unreviewed,0,FALSE,38,?,FALSE,FALSE,FALSE,39,FALSE,5,0,?,FALSE,?,1160,0,low,0
18,32,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,46,FALSE,37,0,36710,FALSE,2,9854,0,low,0
22,27,FALSE,accepted,0,TRUE,2660,?,FALSE,FALSE,FALSE,151,FALSE,158,0,1163069,FALSE,159,8970,33,high,1.51851394
4,13,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,225,FALSE,21,0,28888,FALSE,55,7306,0,low,0
24,26,FALSE,accepted,0,FALSE,419,?,FALSE,FALSE,FALSE,209,FALSE,42,0,44509,FALSE,5,10877,4,low,0.602059991
41,49,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,64,FALSE,63,0,57364,FALSE,6,7936,0,low,0
15,18,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,41,FALSE,39,0,75496,FALSE,17,5353,7,low,0.84509804
44,57,FALSE,unreviewed,0,TRUE,598,?,FALSE,FALSE,FALSE,47,FALSE,78,0,44223,FALSE,4,7467,0,low,0
48,49,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,26,TRUE,97,0,143815,FALSE,41,954,2,low,0.301029996
22,29,FALSE,accepted,1,FALSE,2660,?,FALSE,FALSE,FALSE,81,FALSE,88,0,292144,FALSE,62,8377,15,high,1.176091259
29,30,FALSE,accepted,5,FALSE,21495,34478,FALSE,FALSE,TRUE,65,TRUE,356,0,4016170,FALSE,162,401,31,high,1.491361694
36,37,FALSE,accepted,1,FALSE,21495,34478,FALSE,FALSE,TRUE,167,TRUE,508,0,4526124,FALSE,507,401,202,high,2.305351369
9,23,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,80,FALSE,47,0,68548,FALSE,16,9854,0,low,0
67,68,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,54,TRUE,208,0,178665,FALSE,32,607,5,low,0.698970004
22,23,FALSE,accepted,1,TRUE,38,?,FALSE,FALSE,FALSE,61,FALSE,125,0,2423056,FALSE,1331,1177,10,low,1
22,24,FALSE,accepted,0,FALSE,693,?,FALSE,FALSE,FALSE,6,FALSE,62,0,58154,FALSE,8,7936,11,high,1.041392685
38,40,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,27,TRUE,546,1,2377865,FALSE,1535,1196,68,high,1.832508913
33,34,FALSE,accepted,0,TRUE,2503,1124,FALSE,FALSE,TRUE,6,TRUE,106,0,222423,FALSE,22,4870,4,low,0.602059991
34,36,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,25,TRUE,176,0,336606,FALSE,54,1017,16,high,1.204119983
62,69,FALSE,accepted,0,TRUE,8610,?,FALSE,FALSE,FALSE,42,FALSE,372,6,6159849,FALSE,319,2238,6,low,0.77815125
11,20,FALSE,unreviewed,0,FALSE,598,?,FALSE,FALSE,FALSE,71,FALSE,36,0,29021,FALSE,51,7089,0,low,0
17,21,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,108,FALSE,126,2,312702,FALSE,48,8468,4,low,0.602059991
17,18,FALSE,accepted,1,TRUE,2503,1124,FALSE,FALSE,TRUE,122,TRUE,118,0,802089,FALSE,611,1460,32,high,1.505149978
103,107,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,20,TRUE,399,3,1792776,FALSE,310,1951,19,high,1.278753601
73,76,FALSE,accepted,0,FALSE,2503,1124,FALSE,FALSE,TRUE,7,TRUE,141,0,562484,FALSE,46,2466,8,low,0.903089987
20,25,FALSE,unreviewed,0,FALSE,419,?,FALSE,FALSE,FALSE,29,FALSE,28,0,41912,FALSE,8,10877,1,low,0
22,24,FALSE,accepted,0,FALSE,21495,34478,FALSE,FALSE,TRUE,39,TRUE,366,1,2267806,FALSE,211,401,105,high,2.021189299
39,47,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,48,FALSE,231,1,1028013,FALSE,143,7768,5,low,0.698970004
32,35,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,34,FALSE,85,0,276104,FALSE,35,7866,0,low,0
45,48,FALSE,accepted,1,FALSE,693,?,FALSE,FALSE,FALSE,56,FALSE,65,0,71516,FALSE,15,8790,1,low,0
22,29,FALSE,accepted,0,FALSE,2660,?,FALSE,FALSE,FALSE,100,FALSE,88,0,292144,FALSE,62,8377,2,low,0.301029996
17,18,FALSE,accepted,2,TRUE,21495,34478,FALSE,FALSE,TRUE,99,TRUE,319,0,3190791,FALSE,366,625,65,high,1.812913357
